Filename,Split
train10700,pseudo
train1535,pseudo
train4959,pseudo
train8042,pseudo
train6358,pseudo
train7645,pseudo
train961,pseudo
train9479,pseudo
train4844,pseudo
train11006,pseudo
train2663,pseudo
train16112,pseudo
train3212,pseudo
train7649,pseudo
train17803,pseudo
train2739,pseudo
train10394,pseudo
train4761,pseudo
train6046,pseudo
train8530,pseudo
train18579,pseudo
train3173,pseudo
train5029,pseudo
train10594,pseudo
train6055,pseudo
train17497,pseudo
train17017,pseudo
train14021,pseudo
train10411,pseudo
train11202,pseudo
train6537,pseudo
train15054,pseudo
train4927,pseudo
train200,pseudo
train2310,pseudo
train8971,pseudo
train17401,pseudo
train9366,pseudo
train13675,pseudo
train4907,pseudo
train15144,pseudo
train7631,pseudo
train3140,pseudo
train3334,pseudo
train10383,pseudo
train2962,pseudo
train13262,pseudo
train2681,pseudo
train15770,pseudo
train5077,pseudo
train7473,pseudo
train11384,pseudo
train4233,pseudo
train595,pseudo
train17811,pseudo
train1659,pseudo
train9093,pseudo
train479,pseudo
train10576,pseudo
train13697,pseudo
train3904,pseudo
train17120,pseudo
train730,pseudo
train8479,pseudo
train14930,pseudo
train12345,pseudo
train7339,pseudo
train10320,pseudo
train10598,pseudo
train18531,pseudo
train10604,pseudo
train2838,pseudo
train11602,pseudo
train8867,pseudo
train4827,pseudo
train3206,pseudo
train14818,pseudo
train3993,pseudo
train749,pseudo
train10378,pseudo
train16877,pseudo
train5764,pseudo
train15975,pseudo
train10074,pseudo
train6135,pseudo
train4478,pseudo
train1905,pseudo
train4957,pseudo
train8009,pseudo
train11504,pseudo
train12839,pseudo
train9467,pseudo
train18712,pseudo
train6176,pseudo
train13377,pseudo
train2839,pseudo
train14922,pseudo
train17996,pseudo
train4119,pseudo
train16554,pseudo
train185,pseudo
train13753,pseudo
train9983,pseudo
train1237,pseudo
train7650,pseudo
train17638,pseudo
train15420,pseudo
train9305,pseudo
train17301,pseudo
train13124,pseudo
train15432,pseudo
train14651,pseudo
train5837,pseudo
train5017,pseudo
train10177,pseudo
train17529,pseudo
train7623,pseudo
train5394,pseudo
train7431,pseudo
train905,pseudo
train18183,pseudo
train17623,pseudo
train3837,pseudo
train1247,pseudo
train9274,pseudo
train10205,pseudo
train8645,pseudo
train10845,pseudo
train10051,pseudo
train5648,pseudo
train17048,pseudo
train12924,pseudo
train12538,pseudo
train621,pseudo
train12617,pseudo
train6879,pseudo
train570,pseudo
train7167,pseudo
train15863,pseudo
train8644,pseudo
train16711,pseudo
train17288,pseudo
train16698,pseudo
train12494,pseudo
train15599,pseudo
train6346,pseudo
train8562,pseudo
train11036,pseudo
train14028,pseudo
train10066,pseudo
train13555,pseudo
train16216,pseudo
train680,pseudo
train4155,pseudo
train7532,pseudo
train18354,pseudo
train9701,pseudo
train18500,pseudo
train1736,pseudo
train12482,pseudo
train15694,pseudo
train13888,pseudo
train5624,pseudo
train13598,pseudo
train9614,pseudo
train17697,pseudo
train2036,pseudo
train6506,pseudo
train4426,pseudo
train12238,pseudo
train17592,pseudo
train1861,pseudo
train6962,pseudo
train2231,pseudo
train6573,pseudo
train9405,pseudo
train13141,pseudo
train4074,pseudo
train2338,pseudo
train13724,pseudo
train5936,pseudo
train11729,pseudo
train14271,pseudo
train12027,pseudo
train13281,pseudo
train8548,pseudo
train7329,pseudo
train3963,pseudo
train10351,pseudo
train4589,pseudo
train14392,pseudo
train14412,pseudo
train8215,pseudo
train17966,pseudo
train5365,pseudo
train17837,pseudo
train2957,pseudo
train6603,pseudo
train14607,pseudo
train7568,pseudo
train3237,pseudo
train4291,pseudo
train1760,pseudo
train1821,pseudo
train10923,pseudo
train3455,pseudo
train15023,pseudo
train10432,pseudo
train867,pseudo
train2383,pseudo
train5304,pseudo
train8757,pseudo
train16009,pseudo
train4410,pseudo
train9504,pseudo
train11250,pseudo
train7888,pseudo
train946,pseudo
train11536,pseudo
train12821,pseudo
train7590,pseudo
train11573,pseudo
train1679,pseudo
train2628,pseudo
train13982,pseudo
train17670,pseudo
train6328,pseudo
train5517,pseudo
train17929,pseudo
train16567,pseudo
train6751,pseudo
train11370,pseudo
train8931,pseudo
train2311,pseudo
train13946,pseudo
train4538,pseudo
train5831,pseudo
train12413,pseudo
train8302,pseudo
train15684,pseudo
train9078,pseudo
train15051,pseudo
train18645,pseudo
train1499,pseudo
train16856,pseudo
train6802,pseudo
train17353,pseudo
train6219,pseudo
train7067,pseudo
train13998,pseudo
train18149,pseudo
train4496,pseudo
train8617,pseudo
train4408,pseudo
train15731,pseudo
train4623,pseudo
train10182,pseudo
train3744,pseudo
train3650,pseudo
train15763,pseudo
train17778,pseudo
train4363,pseudo
train14189,pseudo
train18530,pseudo
train1102,pseudo
train10679,pseudo
train4206,pseudo
train10669,pseudo
train15396,pseudo
train16368,pseudo
train4196,pseudo
train13651,pseudo
train1658,pseudo
train10931,pseudo
train5529,pseudo
train10502,pseudo
train8533,pseudo
train9488,pseudo
train5584,pseudo
train2699,pseudo
train13862,pseudo
train441,pseudo
train10884,pseudo
train8147,pseudo
train6798,pseudo
train16057,pseudo
train6232,pseudo
train1206,pseudo
train2297,pseudo
train9809,pseudo
train8891,pseudo
train18448,pseudo
train10217,pseudo
train6036,pseudo
train13401,pseudo
train7081,pseudo
train6463,pseudo
train14291,pseudo
train17125,pseudo
train8238,pseudo
train18625,pseudo
train13889,pseudo
train15216,pseudo
train14183,pseudo
train13391,pseudo
train17709,pseudo
train2195,pseudo
train15941,pseudo
train13958,pseudo
train11982,pseudo
train16463,pseudo
train17671,pseudo
train1726,pseudo
train8959,pseudo
train1279,pseudo
train984,pseudo
train4737,pseudo
train9846,pseudo
train5032,pseudo
train4591,pseudo
train4211,pseudo
train18365,pseudo
train18185,pseudo
train15481,pseudo
train756,pseudo
train4439,pseudo
train17593,pseudo
train14376,pseudo
train14215,pseudo
train8693,pseudo
train9800,pseudo
train16539,pseudo
train15545,pseudo
train2191,pseudo
train4228,pseudo
train10573,pseudo
train11441,pseudo
train8618,pseudo
train15537,pseudo
train2705,pseudo
train11155,pseudo
train4502,pseudo
train14235,pseudo
train12703,pseudo
train12790,pseudo
train401,pseudo
train158,pseudo
train17902,pseudo
train11555,pseudo
train14116,pseudo
train13552,pseudo
train9796,pseudo
train7856,pseudo
train8451,pseudo
train14929,pseudo
train12606,pseudo
train11583,pseudo
train6403,pseudo
train2912,pseudo
train4773,pseudo
train18159,pseudo
train7206,pseudo
train6075,pseudo
train1,pseudo
train4037,pseudo
train9492,pseudo
train14956,pseudo
train309,pseudo
train2741,pseudo
train2996,pseudo
train8795,pseudo
train17728,pseudo
train17524,pseudo
train5506,pseudo
train10558,pseudo
train491,pseudo
train6465,pseudo
train12882,pseudo
train7433,pseudo
train2284,pseudo
train13632,pseudo
train2899,pseudo
train15214,pseudo
train10577,pseudo
train6280,pseudo
train10728,pseudo
train4533,pseudo
train12088,pseudo
train14547,pseudo
train17699,pseudo
train11414,pseudo
train2074,pseudo
train5606,pseudo
train1632,pseudo
train8102,pseudo
train11932,pseudo
train13387,pseudo
train6625,pseudo
train10322,pseudo
train9141,pseudo
train5408,pseudo
train10233,pseudo
train6722,pseudo
train17510,pseudo
train2950,pseudo
train3941,pseudo
train11689,pseudo
train2690,pseudo
train16716,pseudo
train10380,pseudo
train11217,pseudo
train11385,pseudo
train3159,pseudo
train1376,pseudo
train15689,pseudo
train1900,pseudo
train10010,pseudo
train17218,pseudo
train18506,pseudo
train2320,pseudo
train6976,pseudo
train7301,pseudo
train5054,pseudo
train15963,pseudo
train11607,pseudo
train7850,pseudo
train2003,pseudo
train3534,pseudo
train4617,pseudo
train5689,pseudo
train5888,pseudo
train1489,pseudo
train9428,pseudo
train7239,pseudo
train157,pseudo
train11214,pseudo
train2846,pseudo
train2293,pseudo
train14193,pseudo
train17011,pseudo
train4673,pseudo
train7819,pseudo
train9890,pseudo
train15577,pseudo
train14822,pseudo
train2381,pseudo
train15522,pseudo
train3188,pseudo
train2805,pseudo
train16233,pseudo
train13603,pseudo
train15347,pseudo
train12619,pseudo
train8151,pseudo
train11885,pseudo
train12331,pseudo
train13806,pseudo
train578,pseudo
train13485,pseudo
train3937,pseudo
train1698,pseudo
train12390,pseudo
train14708,pseudo
train13520,pseudo
train5003,pseudo
train6970,pseudo
train7330,pseudo
train4330,pseudo
train3084,pseudo
train2388,pseudo
train8937,pseudo
train558,pseudo
train4879,pseudo
train5728,pseudo
train9957,pseudo
train17008,pseudo
train1227,pseudo
train9539,pseudo
train7083,pseudo
train16895,pseudo
train9959,pseudo
train17136,pseudo
train9116,pseudo
train15289,pseudo
train2535,pseudo
train10486,pseudo
train7453,pseudo
train13668,pseudo
train12325,pseudo
train11086,pseudo
train12256,pseudo
train14910,pseudo
train4947,pseudo
train11352,pseudo
train12160,pseudo
train9483,pseudo
train14313,pseudo
train14914,pseudo
train8375,pseudo
train10835,pseudo
train6903,pseudo
train11916,pseudo
train11568,pseudo
train1666,pseudo
train9792,pseudo
train8489,pseudo
train7140,pseudo
train8239,pseudo
train2723,pseudo
train11128,pseudo
train3988,pseudo
train15779,pseudo
train10801,pseudo
train17716,pseudo
train14438,pseudo
train18620,pseudo
train9599,pseudo
train2654,pseudo
train9337,pseudo
train14095,pseudo
train15778,pseudo
train14370,pseudo
train705,pseudo
train14722,pseudo
train7198,pseudo
train17135,pseudo
train17589,pseudo
train17153,pseudo
train4347,pseudo
train9221,pseudo
train17642,pseudo
train16923,pseudo
train17681,pseudo
train5326,pseudo
train12738,pseudo
train11693,pseudo
train3640,pseudo
train14034,pseudo
train14599,pseudo
train8782,pseudo
train7901,pseudo
train7530,pseudo
train5330,pseudo
train470,pseudo
train2644,pseudo
train7409,pseudo
train10433,pseudo
train12208,pseudo
train4824,pseudo
train1150,pseudo
train7089,pseudo
train5558,pseudo
train3662,pseudo
train4342,pseudo
train9655,pseudo
train14012,pseudo
train9783,pseudo
train2585,pseudo
train18016,pseudo
train15742,pseudo
train10868,pseudo
train9521,pseudo
train12744,pseudo
train17903,pseudo
train9667,pseudo
train10189,pseudo
train18209,pseudo
train7794,pseudo
train13620,pseudo
train11428,pseudo
train8132,pseudo
train13714,pseudo
train8508,pseudo
train95,pseudo
train5729,pseudo
train4598,pseudo
train1841,pseudo
train2002,pseudo
train10291,pseudo
train12944,pseudo
train16742,pseudo
train17157,pseudo
train16915,pseudo
train2911,pseudo
train9541,pseudo
train11855,pseudo
train10555,pseudo
train16341,pseudo
train611,pseudo
train6542,pseudo
train9820,pseudo
train18044,pseudo
train14630,pseudo
train2556,pseudo
train9214,pseudo
train6820,pseudo
train3688,pseudo
train7292,pseudo
train17354,pseudo
train8221,pseudo
train172,pseudo
train7306,pseudo
train7482,pseudo
train7117,pseudo
train12244,pseudo
train264,pseudo
train13527,pseudo
train474,pseudo
train3677,pseudo
train9784,pseudo
train10330,pseudo
train16534,pseudo
train625,pseudo
train1820,pseudo
train8294,pseudo
train12517,pseudo
train5346,pseudo
train2100,pseudo
train14719,pseudo
train16788,pseudo
train13346,pseudo
train13129,pseudo
train15765,pseudo
train11289,pseudo
train4692,pseudo
train13528,pseudo
train6387,pseudo
train192,pseudo
train11450,pseudo
train127,pseudo
train3588,pseudo
train18731,pseudo
train5784,pseudo
train6990,pseudo
train11617,pseudo
train17597,pseudo
train17180,pseudo
train6079,pseudo
train14192,pseudo
train780,pseudo
train13499,pseudo
train17511,pseudo
train5561,pseudo
train7429,pseudo
train7679,pseudo
train11894,pseudo
train1681,pseudo
train4376,pseudo
train12871,pseudo
train15570,pseudo
train12827,pseudo
train15760,pseudo
train16438,pseudo
train18260,pseudo
train3196,pseudo
train18391,pseudo
train5843,pseudo
train6595,pseudo
train5969,pseudo
train7225,pseudo
train6828,pseudo
train2918,pseudo
train9693,pseudo
train3365,pseudo
train2162,pseudo
train4008,pseudo
train4792,pseudo
train13828,pseudo
train13784,pseudo
train4723,pseudo
train2333,pseudo
train15802,pseudo
train9126,pseudo
train12277,pseudo
train3156,pseudo
train15924,pseudo
train11695,pseudo
train14639,pseudo
train8274,pseudo
train389,pseudo
train17833,pseudo
train12248,pseudo
train10419,pseudo
train16624,pseudo
train14951,pseudo
train4832,pseudo
train5592,pseudo
train14261,pseudo
train6656,pseudo
train7119,pseudo
train5965,pseudo
train7461,pseudo
train1971,pseudo
train333,pseudo
train6289,pseudo
train16220,pseudo
train12416,pseudo
train5052,pseudo
train15126,pseudo
train4441,pseudo
train2444,pseudo
train4493,pseudo
train2608,pseudo
train15296,pseudo
train6933,pseudo
train13538,pseudo
train3834,pseudo
train16830,pseudo
train9589,pseudo
train11592,pseudo
train5914,pseudo
train15177,pseudo
train14386,pseudo
train9896,pseudo
train3930,pseudo
train11902,pseudo
train13200,pseudo
train15390,pseudo
train11039,pseudo
train3489,pseudo
train16262,pseudo
train7318,pseudo
train17145,pseudo
train6377,pseudo
train10807,pseudo
train13290,pseudo
train6426,pseudo
train1343,pseudo
train1031,pseudo
train11781,pseudo
train9259,pseudo
train18698,pseudo
train6921,pseudo
train16314,pseudo
train6030,pseudo
train17412,pseudo
train5866,pseudo
train465,pseudo
train6159,pseudo
train11911,pseudo
train6806,pseudo
train1888,pseudo
train10658,pseudo
train12493,pseudo
train1021,pseudo
train13118,pseudo
train5039,pseudo
train8682,pseudo
train5136,pseudo
train5157,pseudo
train6145,pseudo
train16352,pseudo
train12579,pseudo
train334,pseudo
train12445,pseudo
train382,pseudo
train12967,pseudo
train165,pseudo
train3549,pseudo
train3670,pseudo
train12500,pseudo
train3792,pseudo
train13479,pseudo
train7985,pseudo
train13979,pseudo
train2780,pseudo
train239,pseudo
train2083,pseudo
train13459,pseudo
train12823,pseudo
train10695,pseudo
train15020,pseudo
train18200,pseudo
train18654,pseudo
train3736,pseudo
train1813,pseudo
train14670,pseudo
train11732,pseudo
train1060,pseudo
train84,pseudo
train14661,pseudo
train1386,pseudo
train13677,pseudo
train15629,pseudo
train297,pseudo
train16753,pseudo
train6003,pseudo
train2572,pseudo
train955,pseudo
train12667,pseudo
train6964,pseudo
train5001,pseudo
train1573,pseudo
train12851,pseudo
train1790,pseudo
train6421,pseudo
train11977,pseudo
train2475,pseudo
train11586,pseudo
train8997,pseudo
train12756,pseudo
train10358,pseudo
train7432,pseudo
train8459,pseudo
train11028,pseudo
train8837,pseudo
train14496,pseudo
train1418,pseudo
train6481,pseudo
train14054,pseudo
train17615,pseudo
train16077,pseudo
train12822,pseudo
train2729,pseudo
train9569,pseudo
train12552,pseudo
train16940,pseudo
train18288,pseudo
train1768,pseudo
train10496,pseudo
train17237,pseudo
train12418,pseudo
train16673,pseudo
train13116,pseudo
train5200,pseudo
train196,pseudo
train1005,pseudo
train6947,pseudo
train15000,pseudo
train4373,pseudo
train16564,pseudo
train7716,pseudo
train4019,pseudo
train15986,pseudo
train10124,pseudo
train17617,pseudo
train71,pseudo
train9427,pseudo
train12419,pseudo
train7299,pseudo
train9548,pseudo
train13976,pseudo
train18600,pseudo
train11523,pseudo
train11951,pseudo
train7113,pseudo
train1759,pseudo
train2456,pseudo
train947,pseudo
train6939,pseudo
train12170,pseudo
train14842,pseudo
train7111,pseudo
train18298,pseudo
train17051,pseudo
train17106,pseudo
train2577,pseudo
train10825,pseudo
train15670,pseudo
train2055,pseudo
train17798,pseudo
train10615,pseudo
train1015,pseudo
train1224,pseudo
train7633,pseudo
train10480,pseudo
train15378,pseudo
train14833,pseudo
train18720,pseudo
train11966,pseudo
train9421,pseudo
train12803,pseudo
train9228,pseudo
train14872,pseudo
train13689,pseudo
train3360,pseudo
train3247,pseudo
train527,pseudo
train18214,pseudo
train13237,pseudo
train11554,pseudo
